ID,xmi_id,"cls_xmi_id","cls_name","cls_visibility"
133039,18765,"UMLClass.44","Course","public"
133042,18768,"UMLClass.24","<<Java Wterface>>OAdm inViewv jew","public"
133043,18768,"UMLClass.25","<<Java Wterface>>omodel","public"
133044,18768,"UMLClass.26","<<Java class>>Presenterpresenter","public"
133045,18768,"UMLClass.27","<<Java class>>ØMyServermodel","public"
133046,18768,"UMLClass.28","<<Java Class>>G ClientSocketViewv jew","public"
133047,18768,"UMLClass.29","<<Java Wterface>>OChentHandlerclienthandler","public"
133048,18768,"UMLClass.30","<<Java aass>>GjObservableClienrHandlerclienthandler","public"
133049,18768,"UMLClass.31","<<Java c1ass>>Hibernatei.JtiIclienthandler. hibernate","public"
133050,18768,"UMLClass.32","<<Java Class>>Maze3DOaoclienthandler. maze. dao","public"
133051,18768,"UMLClass.33","<<Java Class>>eMyclientHandlerclienthandler","public"
133052,18768,"UMLClass.34","<<Java class>>0 MyModelclienthandler. maze","public"
133116,18775,"UMLClass.24","C Leinwandf. _frame jFrame.I _menu jMenuBar.fl _canvas Canvas Pane. _graphic Graphics2D. _backgroundColour Color_canvaslmage Imageleinwand LeinwandUNKNOWNi’ gibLeinwandO Leinwand‘ sichtbarMachenO voidê zeichneBildshortljljredrawlmageO voiddrawlmagelm","public"
133117,18775,"UMLClass.25","C BildEinlesera_frame JFramefileChooser JFileChooserj) IiesBilddatenO shortUUtoBufferedlmageImagen toByteArrayBufferedImage","public"
133118,18775,"UMLClass.26","C Roboter•_xPos double•_yPos double• _ausrichtung double• _roboter Bufferedimage• _roboterlmage Bufferedlmageroboter Roboter• _winkelVeraenderung double• _geschwindigkeit double• _xPosKorrektur mt• _yPosKorrektur ___________________gibRoboterO Robote","public"
133119,18775,"UMLClass.27","C Parcoursparcours Parcours• _bilddaten shortflfl•_breite mt•_hoehe mt• _leinwand Leinwand4 gibParcoursOParcoursgibHelligkeitswertint intdoublegibLichtmittelwertint intmtzeichneBildOvoid. aktualisiereBildgroesseshortflflvoiderzeugeLeinwandOvoid","public"
133120,18775,"UMLClass.28","C Simulatorparcours_roboter_thread• mainOParcoursRoboterThreadvoid","public"
133121,18776,"UMLClass.24","C Leinwand•gibLeinwandOIJ sichtbarMachenO• zeichneBildshortljlj4 redrawlmageO.‘ drawl magel mage mt1 intwarteintCanvas PaneLei nwandvoidvoidvoidbooleanvoid","public"
133122,18776,"UMLClass.25","C Roboter• winkelVeraenderung doubleij gibRoboterO RoboterjupdateO void• aendereBewegurigdouble doubleê gibXPositionO doubleb’ gibYPositionO doubleê gibXLichtRechtsO mtê gibYLichtRechtsO mtgibXLichtLinksO mtgibYLichtLinksO mt•gibXTouchO mtgibYTouchO ","public"
133123,18776,"UMLClass.26","C BildEinleser4j IiesBilddatenOshortQJ","public"
133248,18795,"UMLClass.24","enumeratiorpProjertType","public"
133249,18795,"UMLClass.25","enumeratianProf itLostsType","public"
133250,18795,"UMLClass.26","Costttem","public"
133251,18795,"UMLClass.27","EMPTY","public"
133252,18795,"UMLClass.28","ProjectSta€e","public"
133253,18795,"UMLClass.29","EMPTY","public"
133254,18795,"UMLClass.30","EMPTY","public"
133255,18795,"UMLClass.31","Contract‘‘ descriptioneD) _______nameZtcontract _____ ___________te ContractTe ________________ /‘“/ .createCertcateOfWorkPerformedI?erbfi ate NorPerformeZ//w////////////////////A—renumerationhContractEventTypecertificate of wonl performedpament","public"
133256,18795,"UMLClass.32","FlnancialProjectPlan","public"
133257,18795,"UMLClass.33","Ba nkAccount","public"
133258,18795,"UMLClass.34","interfaceDocument","public"
133259,18795,"UMLClass.35","BankTransaction","public"
133260,18795,"UMLClass.36","Payment","public"
133313,18806,"UMLClass.24","<<Java Class>>G SurveyCodeUNKNOWNdefault package","public"
133314,18806,"UMLClass.25","<<Java Class>>G Su rveyTestUNKNOWNdefault package","public"
133315,18806,"UMLClass.26","<<Java Class>>UNKNOWN.z’ SurveyObjectsUNKNOWNdefault package","public"
133316,18806,"UMLClass.27","ESurveycode• startQvoidgetFiIeNameOStringpetFiIterQStringpetDemographicOStringgetOutputFiIeOStringreadDataInStringfiIterDataArrayList<SurveyObjects>StrinStrinc ntrwriteOutputFiIeStringintfloid","public"
133317,18806,"UMLClass.28","ESurveyTestmainStrinqIj","public"
133422,18816,"UMLClass.24","Page","public"
133423,18816,"UMLClass.25","<<Eliurneration>>PageType","public"
133424,18816,"UMLClass.26","CateqoriesPaqe","public"
133425,18816,"UMLClass.27","PaqeDispatcher","public"
133426,18816,"UMLClass.28","WelcomeProjectOwnerPage","public"
133427,18816,"UMLClass.29","WelcoineUserPage","public"
133428,18816,"UMLClass.30","MainMenuPage","public"
133429,18816,"UMLClass.31","Launcher","public"
133430,18816,"UMLClass.32","Kickstarter","public"
133431,18816,"UMLClass.33","interfaceQuotes","public"
133432,18816,"UMLClass.34","QuotesContailier","public"
133433,18816,"UMLClass.35","Categoy","public"
133434,18816,"UMLClass.36","CategoriesContainer","public"
133435,18816,"UMLClass.37","interfaceCategories","public"
133545,18829,"UMLClass.24","Vw•gamecunentGameWo1d.4nhlsalezeGameWorIdDrawer drawerbuId1imehneOexecu1eFameAc1OnsdispayShopfl","public"
133546,18829,"UMLClass.25","name.eIShoØDispIa1)G.m.","public"
133547,18829,"UMLClass.26",".cdezface.lmveoard. getNezeveIO","public"
133548,18829,"UMLClass.27","Playet changeUNtsDestructonPont points geLUni1sPonts porns","public"
133549,18829,"UMLClass.28","cdrface>>ShopI. P*y.rpy.) D001nw Py•l pIa4. lSbI WR Plet pIyeØ","public"
133550,18829,"UMLClass.29","Drawer4 drawGameec1","public"
133551,18829,"UMLClass.30","<dEerface>>exi Level•9ame World","public"
133552,18829,"UMLClass.31",".<*tertace>Prnchaseable double gence GameObØct? getIteln Stnng gelfrnage","public"
133553,18829,"UMLClass.32","<deface>>Movcrcompon.nt","public"
133554,18829,"UMLClass.33","Plys)csCOmpO.. upda*GameObecl ob)ect","public"
133555,18829,"UMLClass.34","ccj1IrfacOGraphlcsCompon.n updaIe4GameObjøc obectI","public"
133556,18829,"UMLClass.35","4 updaIeGameObects addGameCbectToGndnt row. nt ccl GameObect oGame World","public"
133557,18829,"UMLClass.36","BoundlngBox. .5Ms.deBoundngBox box","public"
133558,18829,"UMLClass.37","StoiyBoard getNex1Even","public"
133559,18829,"UMLClass.38","hierface>>Path?nder","public"
133560,18829,"UMLClass.39","Drawable. bDrawniDra*er drawer)","public"
133561,18829,"UMLClass.40","EMPTY","public"
133562,18829,"UMLClass.41","c.chtrtaceoGridvoid addCec1double row double col GarneCecl 0void removeObectdouble x. double y Gam.ObIect 0000lean canPtacedouble row double col GameObjed 0gelCoIllslonEngene","public"
133563,18829,"UMLClass.42","Wave","public"
133564,18829,"UMLClass.43","CalIlalonEngIn.world Game World4 Collectldn<GameCbjecb. cleckForCo onsGameObec1 obectl Collec1Io1<GameVbIecb ctecidnRangeGameObec object. double range","public"
133565,18829,"UMLClass.44","Hialth changeHeaIidoubIe amountbooleari sDead4)","public"
133566,18829,"UMLClass.45","Terrainlocation Poinl2Dcell Ce41•Smng ma9ekey","public"
133567,18829,"UMLClass.46","CoIsonHanderTabie handIeCoHisonGameObjecl objecti GameObjectobecQ)• handerRangeGameObtec objecti GameObject obec","public"
133568,18829,"UMLClass.47","TowerheaI double•we*QonColIcllOn addWeaponWeapon weapon","public"
133569,18829,"UMLClass.48","Enemyheaflh double","public"
133570,18829,"UMLClass.49","Pr*CUI.health coubIeaflack4GameObecI o","public"
133571,18829,"UMLClass.50","WeapongetRanqeetPtoecbIe4geFringRaIeO","public"
133572,18829,"UMLClass.51","WeaponUpgad.WeaponhipgradeWeapon weapongetRange.9ero)ecldegetFihngRale","public"
133591,18833,"UMLClass.24","Main void main","public"
133592,18833,"UMLClass.25","U se r inte rfa ce HBox commandField WorldController myWorldController VBox mySide Bar void initialize void refreshString s","public"
133593,18833,"UMLClass.26","World abstract mt xSize mt ySize Turtle myTurtle Parser parser mt getXSize mntgetYSize void setXSizeirit x void setYSizeOint y) abstract void fixPositionvoidlistenStririg s","public"
133594,18833,"UMLClass.27","WorldController World myWorld void update void clear World getWorld","public"
133595,18833,"UMLClass.28","Parser CommandFactory myCommandFactory Oueue<Command> parseString s","public"
133596,18833,"UMLClass.29","BoundedWorid","public"
133597,18833,"UMLClass.30","UnboundedWorid","public"
133598,18833,"UMLClass.31","Corn mandFactory HashMap<String Double> variables Command createCommandString s","public"
133599,18833,"UMLClass.32","Turtle boolean pen boolean visibleintxintydouble direction Queue<Command> myCommands Image mylmage void drawselfGroup g boolean isDrawing boolean isVisible void setDrawingboolean b void setVisibleboolean b mt getX intgetY void actO void move mt pixel","public"
133600,18833,"UMLClass.33","Command abstract ArrayList.<Double> parameters abstract double runo","public"
133601,18833,"UMLClass.34","ButtonFactory Button createButtonString s","public"
133733,18843,"UMLClass.24","pj ice strans ICEireamtransport","public"
133734,18843,"UMLClass.25","p turn sock7GTN UöPI TCPcent","public"
133735,18843,"UMLClass.26","pj stun sockTUN scet","public"
133736,18843,"UMLClass.27","EMPTY","public"
133737,18843,"UMLClass.28","I)j_i ce_s essTrenortindependent ICEsession","public"
133738,18843,"UMLClass.29","pj_turn_sessio nTransportindependent TURNcäent sess.’on","public"
133739,18843,"UMLClass.30","pj_ stu n_tsxSTUN ckenttransection","public"
133740,18843,"UMLClass.31","pj_stu n_auth_c redAuthenticationcredential","public"
133756,18845,"UMLClass.24","C ‘a _constructO","public"
133757,18845,"UMLClass.25","EMPTY","public"
133758,18845,"UMLClass.26","EMPTY","public"
133759,18845,"UMLClass.27","o V cHeadero V cMainMenultemo V cFileName0 V cDynamicMenu","public"
133760,18845,"UMLClass.28","cNameTagcContentcAttributescValuescNoAttributescAttribs","public"
133761,18845,"UMLClass.29","EMPTY","public"
133762,18845,"UMLClass.30","EMPTY","public"
134702,18963,"UMLClass.24","MotorPort","public"
134703,18963,"UMLClass.25","Motor","public"
134704,18963,"UMLClass.26","NXTRegulatedMotor","public"
134705,18963,"UMLClass.27","LAg htSenso r","public"
134706,18963,"UMLClass.28","SensorPort","public"
134707,18963,"UMLClass.29","ColorSensor","public"
134708,18963,"UMLClass.30","TouchSensor","public"
134818,19012,"UMLClass.24","Player","public"
134819,19012,"UMLClass.25","Unit","public"
134820,19012,"UMLClass.26","Enemy U nit","public"
134821,19012,"UMLClass.27","Weapon","public"
134822,19012,"UMLClass.28","CrapUnit","public"
134823,19012,"UMLClass.29","Moderate Unit","public"
134824,19012,"UMLClass.30","BossUnit","public"
134825,19012,"UMLClass.31","PlayerDataStructure","public"
134826,19012,"UMLClass.32","CrapUnitElite","public"
134827,19012,"UMLClass.33","Moderate U nitElite","public"
134920,19026,"UMLClass.24","EMPTY","public"
135006,19044,"UMLClass.24","Mcidel Name flrst2casesPackage Name mGdelDiagram Name Package Oveview Class DiagramDiagram Type Class","public"
135007,19044,"UMLClass.25","SimpleQuestion","public"
135008,19044,"UMLClass.26","Profile","public"
135009,19044,"UMLClass.27","4Q uiz","public"
135010,19044,"UMLClass.28","Category","public"
135011,19044,"UMLClass.29","÷Ques tion","public"
135012,19044,"UMLClass.30","MultipleQuestion","public"
135013,19044,"UMLClass.31","Pr€J efinedAnswer","public"
135014,19044,"UMLClass.32","EMPTY","public"
135015,19044,"UMLClass.33","JserQuiz","public"
135016,19044,"UMLClass.34","iMultipleAnswer","public"
135017,19044,"UMLClass.35","‘Answer","public"
135018,19044,"UMLClass.36","SimpleA nswer","public"
135111,19050,"UMLClass.24","<<Java Class>>Kickstarterua.com .got.goava7. starter.coitrc1","public"
135112,19050,"UMLClass.25","<<Java Class>>0 KickstarterRunnerua.com .got.gcava7.kickstart.coitrc1","public"
135113,19050,"UMLClass.26","EKickstarterRunnermainStringflQSinflQuotesl)QuotesStorageGinitCategoriesOCategoriesStorageEinitprojectcategoryGinitPaymentsOPaymentStorage","public"
135114,19050,"UMLClass.27","<<Java Class>>eConsoleScannerua.com go t.gcava7.kckstarter. view","public"
135115,19050,"UMLClass.28","<<Java Class>>PaymentStorageua.com .gct.gava7.kckstane.stoage","public"
135116,19050,"UMLClass.29","<<Java Class>>Catejories Storageua.com .goit.goava7.kickstartei.storage","public"
135117,19050,"UMLClass.30","<<Java Class>>QuotesStorageua.com .got.goava7.kickstart.storage","public"
135118,19050,"UMLClass.31","<<Java Class>>ConsolePrinterua.co4Il .got.goava7.kickst3rter. view","public"
135119,19050,"UMLClass.32","dPaymentStorageI","public"
135120,19050,"UMLClass.33","ECategoriesStorage• getAllCategoriesOSet<Category>• addCategoryCategory• deleteCategoryCategory","public"
135121,19050,"UMLClass.34","<<Java Class>>GjAbsrractremplare<T>ua.com .got.goava7.kickstart.storage","public"
135122,19050,"UMLClass.35","<<Java Class>>Quoteua.com .go.goava7.kckstartet.niode1","public"
135123,19050,"UMLClass.36","<<Java Class>>eCategoryua.com .goit.goava7.kickstarter.modeI","public"
135124,19050,"UMLClass.37","<<Java Class>>TextModiferua.co4Il .goIt.gcava7.kickstartef. view","public"
135125,19050,"UMLClass.38","<<Java Class>>FAQua.com .go.goava7.kckstartet.niode1","public"
135126,19050,"UMLClass.39","<<Java Class>>Projectua.conl .goit.gcava7.kickst3rter.mod","public"
135178,19065,"UMLClass.24","Mcidel Name first2casesPackage Name serviceDiagram Name Package Overview Class DiagramDiagram Type Class","public"
135179,19065,"UMLClass.25",".ProfileService <Interface>’","public"
135180,19065,"UMLClass.26","iProfile ServiceimpiUNKNOWNFrom service implprofileList ListProfile>","public"
135192,19069,"UMLClass.24","Leinwand","public"
135193,19069,"UMLClass.25","BildEinleser","public"
135194,19069,"UMLClass.26","Roboter","public"
135195,19069,"UMLClass.27","Parcours","public"
135196,19069,"UMLClass.28","Simulator","public"
135358,19082,"UMLClass.24","<<Java Class>>elnConsoleorg.kudryavtsev.kickstarterinout","public"
135359,19082,"UMLClass.25","<<Java Class>>e Kickstarterorg.kudryavtsev.kickstarter","public"
135360,19082,"UMLClass.26","<<Java Class>>OutArrayListorg.kudryavtsev.kickstarterinout","public"
135361,19082,"UMLClass.27","<<Java Interface>>UNKNOWN‘Inorg.kudryavtsev.kickstarter.inout","public"
135362,19082,"UMLClass.28","EKickstarterEmainStringfl","public"
135363,19082,"UMLClass.29","inputclose","public"
135364,19082,"UMLClass.30","<<Java Class>> 0Ginputorg.kudryavtsev.kickstarter.inout","public"
135365,19082,"UMLClass.31","<<Java Class>>MVCorg.kudryavtsev.kickstarter","public"
135366,19082,"UMLClass.32","<<Java Class>>G OutConsoleorg.kudryavtsev.kickstarter.inout","public"
135367,19082,"UMLClass.33","ElnputIn• getAnswerint• closeØvoid","public"
135368,19082,"UMLClass.34","EMVC","public"
135369,19082,"UMLClass.35","EOutCorisole• outputString","public"
135370,19082,"UMLClass.36","<<Java Class>>GModeIorg.kudryavtsev.kickstarter.data","public"
135371,19082,"UMLClass.37","EModeI• initOvoid• getProjectsListOList<Project>• getCategoriesListOList<Category>setProjectsListArrayList<Project>","public"
135372,19082,"UMLClass.38","<<Java Class>>eProjectorg.kudryavtsev.kickstarter.data","public"
135373,19082,"UMLClass.39","<<Java Interface>>OOutorg.kudryavtsev.kickstarter.inout","public"
135374,19082,"UMLClass.40","<<Java Class>>GCategoryor.kudryavtsev.kickstarter.data","public"
135375,19082,"UMLClass.41","o outputString","public"
135376,19082,"UMLClass.42","<<Java Class>>eVieworg.kudryavtsev.kickstarter.inout","public"
135377,19082,"UMLClass.43","<<Java Class>>Controllerorg.kudryavtsev.kickstarter","public"
135378,19082,"UMLClass.44","dControllerModelView.Inpute startOvoid• processingCategoriesListList<Category>• checkNumberQfCategoryList<Category>int• processingProjectsListList<Category>.int• checkNumberQfProjectList<Category>int. nt• processingProjectList<Category>int.int• check","public"
135447,19092,"UMLClass.24","<<Java Class>>e Schedulecom.ua.goft.aIexkhomov. logic","public"
135448,19092,"UMLClass.25","<<Java Class>>Ordercom.ua.goft.aexkhcImov. logic","public"
135449,19092,"UMLClass.26","<<Java Class>>PhotographyaImo.organzeriogic","public"
135450,19092,"UMLClass.27","<<Java Class>>FotoStudiocom.ua.goit.alexkholmoviogic","public"
135451,19092,"UMLClass.28","<<Java Class>>ØCustomercom.ua.gortalexkholmov.Iogic","public"
135452,19092,"UMLClass.29","<<Java Class>>G PackageFotoscorn. ua.goit.aIexktoIrnov.logic","public"
135453,19092,"UMLClass.30","<<Java Class>>WorkWithFotoscom.ua.g.aexkftoImo.)ogic","public"
135454,19092,"UMLClass.31","jWorkWithFotos• addPackagePackageFotos• removePackagePackageFotos• amountPackageOint• getAIIFotosOList<PackageFotos>• setAllFotosList<PackageFotos>0 timeEditingFotoslnPackageOint","public"
135455,19092,"UMLClass.32","<<Java Class>>eReservecom.ua.goft.alexkholmoviogc","public"
135456,19092,"UMLClass.33","<<Java Class>>ReserveListcom.ua.goit.alexkholmov.Iogic","public"
135536,19099,"UMLClass.24","Scu ii d","public"
135537,19099,"UMLClass.25","lien u","public"
135538,19099,"UMLClass.26","Game","public"
135539,19099,"UMLClass.27","Control","public"
135540,19099,"UMLClass.28","Graphic","public"
135541,19099,"UMLClass.29","Lng.d me_ri enu","public"
135623,19116,"UMLClass.24","CoursePlan","public"
135624,19116,"UMLClass.25","Cou rseMaterial","public"
135625,19116,"UMLClass.26","SchoolYear","public"
135626,19116,"UMLClass.27","Document","public"
135627,19116,"UMLClass.28","Course","public"
135628,19116,"UMLClass.29","AssignnientSubmission","public"
135629,19116,"UMLClass.30","Assignment","public"
135630,19116,"UMLClass.31","Semester","public"
135631,19116,"UMLClass.32","AchievernentProgressltem","public"
135632,19116,"UMLClass.33","Authority","public"
135633,19116,"UMLClass.34","User","public"
135634,19116,"UMLClass.35","StudentGrade","public"
135635,19116,"UMLClass.36","StudentAttendance","public"
135636,19116,"UMLClass.37","GradeCriteria","public"
135637,19116,"UMLClass.38","Achievement","public"
135638,19116,"UMLClass.39","St U d e ntB a d ge","public"
135639,19116,"UMLClass.40","StudentPoint","public"
135640,19116,"UMLClass.41","Badge","public"
135641,19116,"UMLClass.42","AchievementProgress","public"
135642,19116,"UMLClass.43","StudentGamiflcationsettings","public"
135690,19125,"UMLClass.24","ComputerPartVisitor I","public"
135691,19125,"UMLClass.25","ComputerPartDispIayVsitor","public"
135692,19125,"UMLClass.26","VisitorPattemDemo","public"
135693,19125,"UMLClass.27","ComputerPart","public"
135694,19125,"UMLClass.28","Computer","public"
135695,19125,"UMLClass.29","Mouse","public"
135696,19125,"UMLClass.30","Monitor","public"
135697,19125,"UMLClass.31","Keyboard","public"
135793,19134,"UMLClass.24","<<Java Class>>TransactionLogedu.gatedi.oniscs.sdp.te&m 14.ploiect3.shared","public"
135794,19134,"UMLClass.25","<<Java Class>>Useredu .gatedi.oniscs.sdp.team 14 .poject3.stiared","public"
135795,19134,"UMLClass.26","<<Java Class>>0 PwdEncryptedu.gatedi.oniscs.sdp.team I4.poect3.s)iared","public"
135796,19134,"UMLClass.27","dpwdEncryptencryptString","public"
135797,19134,"UMLClass.28","<<Java Class>>eTODOedu.gatedi.oniscs.sdp.team I 4.prcect3.shared","public"
135798,19134,"UMLClass.29","<<Java Class>>Transactionedu .gatech.oniscs.sdp.team 14 .ptoect3.shared","public"
135799,19134,"UMLClass.30","<<Java Enumeration>>\\OPnontyedu .gatedi.oniscs.sdp.teani I 4.proect3.s)iared","public"
135800,19134,"UMLClass.31","<<Java Interface>>o Login Serviceedu.gatecti.omscs.sdp.teaml4.project3.clent","public"
135801,19134,"UMLClass.32","• IoginStringStririg• addUserStririgStririg","public"
135802,19134,"UMLClass.33","<<Java Class>>3 Login Serviceimpi• . .. toCvnl A","public"
135803,19134,"UMLClass.34","<<Jav1nterface>>o LojinServiceAsyncedu.gatedi.otnsd.sdp.team14.pcect3.cent","public"
135804,19134,"UMLClass.35","• loginStringStringsyncCaIIback<User>addUserStririggfringAsyriccallback<Boolean>","public"
135805,19134,"UMLClass.36","<<Java Class>>cWTMedu.gatecii.ornscs.sdp.teaml 4.ptcect3.chit","public"
135940,19147,"UMLClass.24","cc Intecface>’GPIO","public"
135941,19147,"UMLClass.25","GPIO_DgItaI","public"
135942,19147,"UMLClass.26","EMPTY","public"
135943,19147,"UMLClass.27","<<Interface>Peripherle","public"
135944,19147,"UMLClass.28","<<Interface>>Sensor","public"
135945,19147,"UMLClass.29","<<Intefface>Actor","public"
135946,19147,"UMLClass.30","<c Interlace>>Bus","public"
135947,19147,"UMLClass.31","<cSingieton>>HWMa nager","public"
135948,19147,"UMLClass.32","H.rzschlag","public"
135949,19147,"UMLClass.33","Switch","public"
135950,19147,"UMLClass.34","LED","public"
135951,19147,"UMLClass.35","Servo","public"
135952,19148,"UMLClass.24","EMPTY","public"
135953,19148,"UMLClass.25","GPIO_DigItaI","public"
135954,19148,"UMLClass.26","EMPTY","public"
135955,19148,"UMLClass.27","<<Sing’eton>","public"
135956,19148,"UMLClass.28","<<abstract>>Peripherie","public"
135957,19148,"UMLClass.29","<<Intecface>>Sensor","public"
135958,19148,"UMLClass.30","<<Interface>>Actor","public"
135959,19148,"UMLClass.31","<<interface>>Bus","public"
135960,19148,"UMLClass.32","Herzschiag","public"
135961,19148,"UMLClass.33","Switch","public"
135962,19148,"UMLClass.34","LED","public"
135963,19148,"UMLClass.35","EMPTY","public"
135964,19149,"UMLClass.24","EMPTY","public"
135965,19149,"UMLClass.25","GPIO Digital","public"
135966,19149,"UMLClass.26","GPIO_PWM","public"
135967,19149,"UMLClass.27","<cSingeton>>HWMa nager","public"
135968,19149,"UMLClass.28","ccabstract>>Perlphorle","public"
135969,19149,"UMLClass.29","<c Intecface>>Actoc","public"
135970,19149,"UMLClass.30","<cintefface>Bus","public"
135971,19149,"UMLClass.31","<<Interface>Sensor","public"
135972,19149,"UMLClass.32","HerzschLag","public"
135973,19149,"UMLClass.33","Switch","public"
135974,19149,"UMLClass.34","EMPTY","public"
135975,19149,"UMLClass.35","Servo","public"
136131,19165,"UMLClass.24","<<Java Class>>EAcrionpoo1 .&tion","public"
136132,19165,"UMLClass.25","<<Java Class>>ForeseeableAclionpool.action.foreseeable","public"
136133,19165,"UMLClass.26","<<Java Class>>Schedulerpool .tion scheduler","public"
136134,19165,"UMLClass.27","<<Java Class>>CResourceAction<R>pool .tion resource","public"
136135,19165,"UMLClass.28","dScheduIerO addActionActiondoStepActionQvoidUNKNOWNnexiActionOActionremoveActionlfFinishedAclionO isFinishedQbooleangetActionAtintgetSizeOint","public"
136136,19165,"UMLClass.29","<<Java Class>>O FairSchedulerpool .tion scheduler","public"
136137,19165,"UMLClass.30","<<Java Class>>G TakeResourceAchon <R>pool .&tion resource","public"
136138,19165,"UMLClass.31","<<Java Class>>G SequernialScheduleipool .tion scheduler","public"
136139,19165,"UMLClass.32","dTakeResourceActionResourcefuIUser<R>ResourcePooI<R>doStepActionQvoid","public"
136140,19165,"UMLClass.33","<<Java Class>>UNKNOWNResourcetulUser <R>pool resource","public"
136141,19165,"UMLClass.34","dSequentiaJScheduIernextActionoAction","public"
136142,19165,"UMLClass.35","<<Java Class>>QResourcePooIR>pool resource","public"
136143,19165,"UMLClass.36","<<Java Class>>UNKNOWN3 FreeResourceAclion <R>pool action resource","public"
136144,19165,"UMLClass.37","EResourcePoolintcreareResource• freeResourceR• provideResource","public"
136145,19165,"UMLClass.38","<<Java Class>>c Svirnrnerpoolaction scheduler","public"
136146,19165,"UMLClass.39","t FreeResourceActionResourcefuIUser<R>ResourcePookR>. doStepActionOvoid","public"
136147,19165,"UMLClass.40","<<Java Class>>eBasketpool resource","public"
136148,19165,"UMLClass.41","E5askete descriptionQString","public"
136149,19165,"UMLClass.42","<Java Class>>G CubiclePoolpool resource","public"
136150,19165,"UMLClass.43","<<Java Class>>G BaskelPoolpool resource","public"
136151,19165,"UMLClass.44","<<Java Interface>>O Resourcepool resource","public"
136152,19165,"UMLClass.45","<<Java CIass>GCubicIepool resource","public"
136153,19165,"UMLClass.46",".CCbiIpIi• createResourceQ descriptionQString","public"
136154,19165,"UMLClass.47","EBasketpooln• createResource• descriptionQString","public"
136155,19165,"UMLClass.48","e descriptionOString","public"
136156,19165,"UMLClass.49","ECubicIe• descriptionQString","public"
136171,19169,"UMLClass.24","EMPTY","public"
136172,19169,"UMLClass.25","EMPTY","public"
136173,19169,"UMLClass.26","EMPTY","public"
136174,19169,"UMLClass.27","EMPTY","public"
136175,19169,"UMLClass.28","EMPTY","public"
136176,19169,"UMLClass.29","EMPTY","public"
136177,19169,"UMLClass.30","StackAdapter","public"
136178,19169,"UMLClass.31","EMPTY","public"
136179,19169,"UMLClass.32","ckAdapter","public"
136180,19169,"UMLClass.33","dnterfaceQueue","public"
136181,19169,"UMLClass.34","QueueAdapter","public"
136182,19169,"UMLClass.35","ieueintequeueO","public"
136183,19169,"UMLClass.36","StackAdapter I","public"
136184,19169,"UMLClass.37","EMPTY","public"
136185,19169,"UMLClass.38","QueueAdapter","public"
136186,19169,"UMLClass.39","EMPTY","public"
136187,19169,"UMLClass.40","Stack","public"
136188,19169,"UMLClass.41","EMPTY","public"
136189,19169,"UMLClass.42","EMPTY","public"
136219,19174,"UMLClass.24","Database","public"
136220,19174,"UMLClass.25","User","public"
136221,19174,"UMLClass.26","sirname stringforename stringneptun code stringpassword stringavatar link","public"
136222,19174,"UMLClass.27","EMPTY","public"
136223,19174,"UMLClass.28","Recipe","public"
136224,19174,"UMLClass.29","name stringdifficulty stringdescription string","public"
136225,19174,"UMLClass.30","createdeletemodifyaccept","public"
136234,19176,"UMLClass.24","CoursT.mpIate","public"
136235,19176,"UMLClass.25","EMPTY","public"
136236,19176,"UMLClass.26","MasterS heet","public"
136237,19176,"UMLClass.27","EMPTY","public"
136238,19176,"UMLClass.28","Teach.rActivltyHstory","public"
136239,19176,"UMLClass.29","TeachngUnItCoursaHIstory","public"
136240,19176,"UMLClass.30","EMPTY","public"
136241,19176,"UMLClass.31","Task","public"
136242,19176,"UMLClass.32","Group","public"
136243,19176,"UMLClass.33","Teacher","public"
136244,19176,"UMLClass.34","T.achingtinit","public"
136245,19176,"UMLClass.35","Constraint","public"
136246,19176,"UMLClass.36","Activity","public"
136247,19176,"UMLClass.37","Specialization","public"
136248,19176,"UMLClass.38","CoursTask","public"
136249,19176,"UMLClass.39","ExtraTask","public"
136250,19176,"UMLClass.40","Location","public"
136251,19176,"UMLClass.41","LocaionTypG","public"
136291,19182,"UMLClass.24","resjrlner•erant boolean• nveau_etude slnng","public"
136292,19182,"UMLClass.25","Activi4e","public"
136293,19182,"UMLClass.26","EMPTY","public"
136294,19182,"UMLClass.27","EMPTY","public"
136295,19182,"UMLClass.28","Vile","public"
136296,19182,"UMLClass.29","EMPTY","public"
136297,19182,"UMLClass.30","EMPTY","public"
136298,19182,"UMLClass.31","and_sGcteuI","public"
136299,19182,"UMLClass.32","EMPTY","public"
136300,19182,"UMLClass.33","Rrnaniste","public"
136301,19182,"UMLClass.34","EMPTY","public"
136302,19182,"UMLClass.35","Slalistique* dale dale• eff_total string• masse_salanale s.* budget_formatIon","public"
136303,19182,"UMLClass.36","Document• Date date•lchier be","public"
136304,19182,"UMLClass.37","TpeDoctaient* name siring","public"
136305,19182,"UMLClass.38","Prestataie• slratêçie stflnç• nIaupoIIonce string* moyens_techniques string•partenaires slflng* statut stnng— date_reception date• date_signature date*signataire  res_partner• Chef_projet siringeyalualeur_admmistrabf sin• chef_cki5ioI1  string• chet_","public"
136306,19182,"UMLClass.39"," DI_secteur• name  string","public"
136307,19182,"UMLClass.40","EMPTY","public"
136308,19182,"UMLClass.41","EMPTY","public"
